"ID";"Site";"Habitat";"Mg24";"Al27";"Cr52";"Fe57";"Cu65";"Zn66";"Ba138";"Pb208";"pred_adult_core"
"ID143";"AK";"Non-upwelling";235.2282821;3.775550031;22.98828621;26.72541832;0.045423654;0.158029799;0.458132656;0.000353421;"Non-upwelling"
"ID143";"AK";"Non-upwelling";263.7500134;3.359680405;30.67653775;27.18332648;0.028779667;0.411929416;0.478854158;0.012423268;"Non-upwelling"
"ID143";"AK";"Non-upwelling";266.3982262;10.36976327;27.45188754;27.64123464;0.077612554;0.327293511;1.323853349;0.082071224;"Non-upwelling"
"ID143";"AK";"Non-upwelling";246.6278576;29.21397044;22.75807446;28.07923375;0.004154162;0.231166652;0.659439999;0.001006029;"Upwelling"
"ID143";"AK";"Non-upwelling";241.9233697;3.378818326;28.70453188;28.53714191;0.10639925;0.526250221;0.660546913;0.00540589;"Non-upwelling"
"ID143";"AK";"Non-upwelling";239.4973734;3.820233359;24.29041321;28.97514102;0.081298464;0.352384216;0.742242011;0.003022366;"Non-upwelling"
"ID143";"AK";"Non-upwelling";217.5803804;3.209696162;26.76486451;29.43304918;0.143585486;0.510057438;0.701209817;0.003511576;"Non-upwelling"
"ID143";"AK";"Non-upwelling";229.344055;6.546211985;27.35559653;29.89095735;0.128231022;0.275555741;0.695344094;0.000871675;"Non-upwelling"
"ID143";"AK";"Non-upwelling";216.0109649;4.392828936;25.29344292;30.32895645;0.132983395;0.300870477;0.619099831;0.014046112;"Non-upwelling"
"ID143";"AK";"Non-upwelling";217.4729868;8.734708216;32.92281482;30.78686462;0.127564549;0.334020482;0.591219168;0.00536215;"Non-upwelling"
"ID143";"AK";"Non-upwelling";231.600317;6.782667484;36.10666256;31.24477278;0.122145703;0.293431285;0.551954469;0.001990453;"Non-upwelling"
"ID143";"AK";"Non-upwelling";222.177978;6.509746354;28.60520484;31.68277189;0.14116705;0.626281819;0.537655605;0.00118535;"Non-upwelling"
"ID143";"AK";"Non-upwelling";232.6237249;7.107903579;30.25416157;32.14068005;0.111543612;0.024294292;0.617394831;0.007264735;"Non-upwelling"
"ID143";"AK";"Non-upwelling";252.5998311;5.692700395;32.7535382;32.59858821;0.106124766;0.509526554;0.719091448;0.010715876;"Non-upwelling"
"ID143";"AK";"Non-upwelling";238.7117745;3.722724845;30.60789128;33.03658732;0.100941522;0.190394949;0.732493192;0.013097781;"Non-upwelling"
"ID143";"AK";"Non-upwelling";231.1929873;3.527703202;34.52582072;33.49449548;0.224718742;0.373505388;0.649067087;0.000586388;"Non-upwelling"
"ID143";"AK";"Non-upwelling";227.3717473;3.783604098;31.18308319;33.93249459;0.090339431;0.341397067;0.588515838;0.012978195;"Non-upwelling"
"ID143";"AK";"Non-upwelling";216.564288;4.145106251;32.77492082;34.39040275;0.084920585;0.28391926;0.571140411;0.000246676;"Non-upwelling"
"ID143";"AK";"Non-upwelling";228.7989514;5.136129475;32.82003324;34.84831091;0.121258527;0.151347253;0.5924915;0.012997922;"Non-upwelling"
"ID143";"AK";"Non-upwelling";234.4189601;2.91111699;35.9170039;35.28631002;0.074318494;0.188258994;0.645280585;0.001928445;"Non-upwelling"
"ID143";"AK";"Non-upwelling";208.6494004;3.595980027;32.53090616;35.74421818;0.135375882;0.777728085;0.714291431;0.036937838;"Marine"
"ID143";"AK";"Non-upwelling";233.6461132;3.75250312;41.20048767;36.20212634;0.007377956;0.291027144;0.681016684;0.000320601;"Non-upwelling"
"ID143";"AK";"Non-upwelling";227.6281465;5.582528323;35.29808177;36.64012545;0.058297557;0.658001427;0.812081692;0.004844256;"Non-upwelling"
"ID144";"AK";"Non-upwelling";274.248117;3.700273116;16.72589559;32.25569548;0.217452132;0.625588399;1.719725729;0.012439137;"Non-upwelling"
"ID144";"AK";"Non-upwelling";293.829825;2.158710853;15.05918048;27.34224836;0.2273919;2.463186164;1.241329066;0.005025054;"Non-upwelling"
"ID144";"AK";"Non-upwelling";315.1561981;2.870273788;19.26938041;26.06635157;0.527623856;3.902037404;1.227789702;0.021584164;"Non-upwelling"
"ID144";"AK";"Non-upwelling";279.2206961;1.56583925;15.91606073;32.86047702;0.372424083;1.640118838;1.172518471;0.001035254;"Non-upwelling"
"ID144";"AK";"Non-upwelling";231.453915;1.113830769;19.35151138;35.05079684;0.001303201;1.709041849;1.099390507;0.006072315;"Upwelling"
"ID144";"AK";"Non-upwelling";270.912422;4.043454775;12.99795081;37.24602225;0.111773347;0.751880829;1.046360344;0.008640024;"Non-upwelling"
"ID144";"AK";"Non-upwelling";248.0495831;80.63647199;17.77032046;30.92497827;0.297245837;1.922697335;1.027503883;0.010755889;"Upwelling"
"ID144";"AK";"Non-upwelling";251.6543631;54.52158488;14.79367267;31.87993182;0.351894913;1.498147708;1.125786943;0.004275961;"Upwelling"
"ID144";"AK";"Non-upwelling";246.8739926;0.677238579;15.15265491;40.9461075;0.137727252;0.490699779;1.162599782;0.001799081;"Upwelling"
"ID144";"AK";"Non-upwelling";240.3889619;0.699852049;18.17704845;51.87718894;0.178290773;0.305034137;1.160922003;0.000189722;"Non-upwelling"
"ID144";"AK";"Non-upwelling";233.0627876;0.371368096;12.3779834;38.47800386;0.076306089;0.329417124;1.057084558;0.000361622;"Saline"
"ID144";"AK";"Non-upwelling";247.5217154;0.893056552;9.900218047;52.97033246;0.228317704;0.558208797;1.248473653;0.003595102;"Upwelling"
"ID144";"AK";"Non-upwelling";255.6764581;0.791990638;14.46870701;38.41789395;0.04308686;0.527862508;1.166000001;0.002341364;"Upwelling"
"ID144";"AK";"Non-upwelling";251.1688854;8.424608525;16.40182295;45.79319259;0.110298109;0.288400424;1.151545382;0.003089478;"Upwelling"
"ID144";"AK";"Non-upwelling";255.6278667;1.449626151;16.82117793;42.51541823;0.0742182;0.430483337;1.192774324;0.004069334;"Upwelling"
"ID144";"AK";"Non-upwelling";256.3400653;2.008351793;16.427269;45.35451324;0.019570423;0.239679082;1.1206069;0.003289522;"Upwelling"
"ID144";"AK";"Non-upwelling";240.1073725;0.080776954;19.43875478;44.03881719;0.042861796;0.114806756;1.319892363;0.004280569;"Non-upwelling"
"ID144";"AK";"Non-upwelling";250.5001342;0.207164947;18.7813338;43.05731195;0.186967438;0.351231264;1.490211511;0.002136603;"Non-upwelling"
"ID144";"AK";"Non-upwelling";255.7606288;0.703918311;15.94228766;40.56494395;0.146614294;0.246961255;1.386644065;0.001693329;"Non-upwelling"
"ID144";"AK";"Non-upwelling";232.5145414;1.241350789;15.47056178;40.30257911;0.278282019;0.030248257;1.208946801;0.001210652;"Upwelling"
"ID144";"AK";"Non-upwelling";250.7707169;0.630655959;16.82280884;56.97699017;0.145885015;0.416771285;1.152461924;0.004083499;"Upwelling"
"ID144";"AK";"Non-upwelling";247.8431139;0.399299886;16.12372168;46.03273342;0.12592956;0.233915834;1.178148176;0.004258135;"Upwelling"
"ID144";"AK";"Non-upwelling";258.4989637;2.230503519;20.79518194;44.25150605;0.101783768;0.307007884;1.18680702;0.00096395;"Upwelling"
"ID144";"AK";"Non-upwelling";247.6474473;0.287986113;16.49526734;57.28642954;0.040377228;0.293768062;1.155119822;0.002245223;"Upwelling"
"ID144";"AK";"Non-upwelling";250.6095172;5.441006033;14.60751256;56.27534619;0.133596062;0.020757496;1.262966479;4.29e-05;"Saline"
"ID144";"AK";"Non-upwelling";246.1531793;5.177394568;16.11068417;53.55592619;0.130625106;0.50602638;1.326930756;0.010000071;"Upwelling"
"ID144";"AK";"Non-upwelling";236.2778001;0.235531758;13.99588658;54.15678157;0.26330304;0.292937651;1.155740506;0.003090142;"Upwelling"
"ID144";"AK";"Non-upwelling";234.5018186;1.622339653;13.42443173;59.71499567;0.024308744;0.13957759;0.970490188;0.002076769;"Saline"
"ID144";"AK";"Non-upwelling";227.1836056;0.319165941;16.44729626;40.78967864;0.061575727;0.73828318;1.002049065;0.002494127;"Upwelling"
"ID144";"AK";"Non-upwelling";241.2654974;4.087001689;17.87251299;48.85062403;0.028552254;0.266815682;0.957334218;0.004746125;"Upwelling"
"ID144";"AK";"Non-upwelling";259.930021;10.51736509;23.27268928;46.05115376;0.228041985;0.2672913;1.045942671;0.005318066;"Non-upwelling"
"ID144";"AK";"Non-upwelling";241.314111;0.39070142;19.12920174;56.47679239;0.112259199;0.338145975;0.966297124;0.004367598;"Upwelling"
"ID144";"AK";"Non-upwelling";233.4543587;0.555681833;18.14754229;51.70726973;0.1091532;0.79472881;0.8046112;0.021163218;"Upwelling"
"ID144";"AK";"Non-upwelling";242.7680081;0.651913231;14.34066643;53.2106882;0.113419088;0.556551824;0.720941363;0.000244765;"Non-upwelling"
"ID144";"AK";"Non-upwelling";227.2328495;2.732997346;16.54687684;59.34002499;0.106071731;0.300681426;0.694031536;0.002681763;"Non-upwelling"
"ID158";"AK";"Non-upwelling";347.0469437;9.571475782;22.66997301;45.09473408;0.055509128;0.348963098;1.990915883;0.032956296;"Non-upwelling"
"ID158";"AK";"Non-upwelling";312.961215;9.206156453;19.15305751;43.58769994;0.166074548;0.225518902;1.173939833;0.009267749;"Non-upwelling"
"ID158";"AK";"Non-upwelling";284.2916321;10.27621048;20.85325424;39.15584608;0.20367322;0.880790311;1.026757897;0.008175073;"Non-upwelling"
"ID158";"AK";"Non-upwelling";293.6006666;9.808342124;19.5583774;51.59500128;0.118764936;0.705399588;0.731923661;0.005855827;"Non-upwelling"
"ID158";"AK";"Non-upwelling";268.5708514;10.02157922;20.16770594;48.47775049;0.236603331;1.192835969;0.699858362;0.004745815;"Non-upwelling"
"ID158";"AK";"Non-upwelling";284.4053738;7.576996652;21.87569218;50.3643526;0.148917114;1.065160498;0.721123532;0.002519895;"Non-upwelling"
"ID158";"AK";"Non-upwelling";282.2522741;7.177784983;22.66789854;40.77969454;0.219237702;0.768351564;0.693853381;0.004679836;"Non-upwelling"
"ID158";"AK";"Non-upwelling";308.0611514;150.4828551;17.57481379;51.7011763;0.26691808;3.8768191;0.752278899;0.003437984;"Non-upwelling"
"ID158";"AK";"Non-upwelling";304.5307281;40.29965173;21.29410946;58.3922963;0.275069656;3.439680516;0.864360178;0.012556917;"Non-upwelling"
"ID158";"AK";"Non-upwelling";288.2381243;33.07454519;20.08800398;55.86141244;0.163298525;1.314431578;0.785882288;0.001396535;"Non-upwelling"
"ID158";"AK";"Non-upwelling";264.2130681;15.32533113;18.71146352;56.85486253;0.142189051;2.332132329;0.7770559;0.016086517;"Non-upwelling"
"ID158";"AK";"Non-upwelling";271.7579349;14.58370189;18.28907491;75.99325552;0.266377636;2.007552185;0.933702672;0.007982013;"Non-upwelling"
"ID158";"AK";"Non-upwelling";282.6645693;33.09968679;20.65550753;108.3148905;0.284551252;6.142727982;0.855202457;0.01028211;"Non-upwelling"
"ID158";"AK";"Non-upwelling";271.8897668;74.27941272;17.46088756;82.38830874;0.289863263;3.301796073;0.801933199;0.011479805;"Non-upwelling"
"ID158";"AK";"Non-upwelling";380.7114151;18.16027941;22.5741534;69.64571713;0.206717584;1.491241492;0.664450925;0.056326973;"Non-upwelling"
"ID158";"AK";"Non-upwelling";327.1826073;17.83977657;20.58416431;77.75787604;0.20512663;1.464455051;0.669605763;0.038251233;"Non-upwelling"
"ID158";"AK";"Non-upwelling";267.1028146;91.01720186;23.01888867;74.04759977;0.28359169;3.972991731;0.592790718;0.007625562;"Non-upwelling"
"ID158";"AK";"Non-upwelling";248.4968263;6.721627379;15.95650934;78.35246521;0.294235536;0.214335957;0.544216409;0.003027029;"Non-upwelling"
"ID158";"AK";"Non-upwelling";229.9975064;4.965162411;14.30262963;60.63812376;0.3050269;0.221666084;0.56465615;0.003227625;"Non-upwelling"
"ID158";"AK";"Non-upwelling";451.0128652;5.381118104;12.68364535;83.88303317;0.01858573;0.262044393;0.548945769;0.005385932;"Non-upwelling"
"ID158";"AK";"Non-upwelling";241.3794971;3.104791539;11.40972877;73.86034923;0.080961257;0.532173946;0.471250436;0.004348408;"Non-upwelling"
"ID158";"AK";"Non-upwelling";243.1581432;3.38321806;13.26221609;84.1444504;0.513077375;0.419114629;0.446108104;0.001930352;"Non-upwelling"
"ID158";"AK";"Non-upwelling";240.567601;2.036370757;15.7130468;77.37946085;0.106681129;0.845225311;0.398798719;0.007486216;"Non-upwelling"
"ID158";"AK";"Non-upwelling";237.6319946;3.254449141;11.22264301;85.66754977;0.234853171;0.211091977;0.415777839;0.003097673;"Non-upwelling"
"ID158";"AK";"Non-upwelling";254.6464879;4.411913958;12.27547476;100.4485227;0.097753993;0.441317036;0.526782669;0.00408671;"Non-upwelling"
"ID158";"AK";"Non-upwelling";258.0323498;1.803993597;10.7128378;96.94377567;0.189493777;0.385610486;0.491195434;0.005976357;"Non-upwelling"
"ID158";"AK";"Non-upwelling";234.7196838;3.875593026;9.520312845;86.81123506;0.079830865;0.96319319;0.598157814;0.00875388;"Non-upwelling"
"ID158";"AK";"Non-upwelling";254.0693784;5.038504766;9.951790097;94.46169566;0.055127334;0.577299007;0.528909248;0.004311954;"Non-upwelling"
"ID158";"AK";"Non-upwelling";244.7857178;4.172661129;13.74703891;104.4453783;0.052108424;0.816495787;0.52222113;0.004149836;"Non-upwelling"
"ID158";"AK";"Non-upwelling";237.271997;2.833521634;11.30242487;83.39886355;0.180573225;0.465604922;0.565841462;0.007968788;"Non-upwelling"
"ID158";"AK";"Non-upwelling";248.749941;2.524098118;10.85012923;100.7753145;0.053729068;0.211595744;0.636143741;0.004118571;"Non-upwelling"
"ID158";"AK";"Non-upwelling";246.6953623;3.237587927;13.36311177;100.6120988;0.180086396;0.614414484;0.704920043;0.003173733;"Non-upwelling"
"ID158";"AK";"Non-upwelling";242.3183365;5.862425016;9.429351665;96.36050721;0.139755527;4.501436607;0.783273528;0.009930391;"Non-upwelling"
"ID158";"AK";"Non-upwelling";441.4439178;11.16337107;12.74090046;103.7408636;0.091583466;0.532742707;0.870239738;0.003524344;"Saline"
"ID158";"AK";"Non-upwelling";216.3334906;5.390310221;5.629716848;104.8339624;0.175382705;0.963665074;0.820164598;0.004656438;"Saline"
"ID158";"AK";"Non-upwelling";231.1144722;3.581403614;2.739324285;111.2787036;0.162787809;0.199922461;0.797942392;0.002856422;"Saline"
"ID158";"AK";"Non-upwelling";239.3331309;4.142110672;11.43779302;104.4456453;0.205804131;0.606302476;1.23993594;0.004758688;"Upwelling"
"ID158";"AK";"Non-upwelling";229.1206507;3.017767426;6.91076114;104.6231072;0.066917027;0.695598474;2.022673732;0.006472445;"Saline"
"ID158";"AK";"Non-upwelling";253.3702355;4.240027649;8.91413331;94.53724533;0.169088061;0.659122434;2.630575944;0.004101994;"Upwelling"
"ID158";"AK";"Non-upwelling";264.9286982;5.943978096;8.825849041;101.3640388;0.009398345;0.840112095;2.570957057;0.004232359;"Non-upwelling"
"ID158";"AK";"Non-upwelling";232.5306593;5.001204516;5.056015914;102.2735522;0.080142258;0.73104689;2.818195182;0.008226974;"Saline"
"ID158";"AK";"Non-upwelling";238.6132033;4.747492559;7.0028789;98.44780354;0.149444942;0.724022624;2.958349624;0.006449919;"Saline"
"ID158";"AK";"Non-upwelling";233.9262724;8.946134732;5.799666475;107.2021043;0.162862588;0.919092784;2.452545947;0.005324393;"Saline"
"ID241";"FR";"Non-upwelling";389.2357966;44.08896985;0.694993393;6.56407141;0.735857095;10.0093121;33.54878996;0.055783736;"Brackish"
"ID241";"FR";"Non-upwelling";385.4219863;143.7466064;10.27915956;6.241157804;0.595926006;15.31173289;3.243014885;0.10962217;"Brackish"
"ID241";"FR";"Non-upwelling";484.5724226;270.7268841;0.100226668;65.5678775;1.809261007;5.579151485;4.817243845;0.076601921;"Brackish"
"ID241";"FR";"Non-upwelling";425.9249473;2262.527998;7.110959176;10.02733003;0.791218998;13.02134655;4.440115611;0.032446133;"Brackish"
"ID241";"FR";"Non-upwelling";367.6539345;1901.83711;5.21914695;8.485325569;0.782682234;9.537281152;3.697245616;0.03346019;"Brackish"
"ID241";"FR";"Non-upwelling";457.9613713;286.3209819;5.561720144;9.416281498;0.642921497;4.578693198;2.886890108;0.063538682;"Marine"
"ID241";"FR";"Non-upwelling";298.6685845;38.89970724;5.904293338;13.86583403;0.206639313;3.063853546;2.334388688;0.009638985;"Non-upwelling"
"ID241";"FR";"Non-upwelling";298.0003406;23.84483305;6.231972045;12.26917479;0.428855234;3.016188014;3.003768656;0.548902918;"Non-upwelling"
"ID241";"FR";"Non-upwelling";309.2084205;56.95327373;2.557986194;2.759206423;0.248466195;3.164072299;3.596724439;0.009774533;"Brackish"
"ID241";"FR";"Non-upwelling";272.0621271;26.31867692;9.823316181;12.82364414;0.167837976;1.221997662;3.785958374;0.004121833;"Brackish"
"ID241";"FR";"Non-upwelling";253.7410882;3.491981736;5.697199788;6.817790899;0.473210004;2.216808263;2.864857553;0.004439871;"Non-upwelling"
"ID241";"FR";"Non-upwelling";255.0073538;2.867711852;4.306012127;15.20967811;0.091743813;0.888688004;2.638236027;0.0030717;"Upwelling"
"ID241";"FR";"Non-upwelling";280.0891571;3.156006106;8.782956383;11.63999192;0.082620078;0.842308917;3.105289071;0.001179045;"Brackish"
"ID241";"FR";"Non-upwelling";431.2341609;3.642024519;4.511455999;3.68051694;0.085511266;0.498278294;3.169044985;0.000926312;"Brackish"
"ID241";"FR";"Non-upwelling";262.2650301;4.372368728;8.060296041;13.06070863;0.175496868;0.170537131;3.56824513;0.058707722;"Brackish"
"ID241";"FR";"Non-upwelling";266.0999608;2.535258001;6.605312227;13.27367911;0.224655807;0.632024303;3.300370499;0.010087817;"Brackish"
"ID241";"FR";"Non-upwelling";271.4279642;3.703100462;12.49801265;15.00632028;0.021596099;0.365413359;4.669333449;0.002358899;"Brackish"
"ID241";"FR";"Non-upwelling";265.7803979;9.580266411;6.672247398;12.64771823;0.179104251;0.90178222;9.294095184;0.006417949;"Brackish"
"ID241";"FR";"Non-upwelling";255.0463614;3.311674714;12.73185782;6.836833896;0.525336014;1.462271492;17.76165362;0.004594134;"Brackish"
"ID241";"FR";"Non-upwelling";248.9564002;6.782222103;16.31048005;12.7081896;0.198209576;0.916078628;22.85704739;0.003201662;"Brackish"
"ID241";"FR";"Non-upwelling";261.886203;4.7523205;9.264171239;8.176952759;0.18998451;0.797850536;23.82831896;0.002662749;"Brackish"
"ID241";"FR";"Non-upwelling";253.1220265;2.443776503;18.6908965;18.39026652;0.511244732;0.886423975;24.93590875;0.001546734;"Brackish"
"ID241";"FR";"Non-upwelling";264.8179628;3.196521792;14.81719407;16.79296188;0.148389503;0.275093001;33.18257838;0.000946753;"Brackish"
"ID241";"FR";"Non-upwelling";257.5892439;2.729577445;9.401933614;7.86290477;0.501712394;0.408059089;32.17268014;0.001879406;"Brackish"
"ID241";"FR";"Non-upwelling";263.6547485;5.559274425;10.8995805;4.724388939;0.2011599;0.440736769;29.28561012;0.004004715;"Brackish"
"ID241";"FR";"Non-upwelling";248.1728976;5.634537221;15.18136178;22.34475166;0.206193429;0.526547298;21.79861131;0.002472974;"Brackish"
"ID241";"FR";"Non-upwelling";247.1950534;4.493271123;13.88148871;15.08101405;0.367380472;0.47566443;20.54692903;0.060189747;"Brackish"
"ID241";"FR";"Non-upwelling";252.6881809;4.376930604;16.84150082;23.47585542;0.148480137;0.32378565;14.59737639;0.00244587;"Brackish"
"ID241";"FR";"Non-upwelling";267.2040769;5.244044803;11.37947937;13.99184184;0.478295997;1.024003372;12.40606682;0.452347593;"Brackish"
"ID241";"FR";"Non-upwelling";240.3325561;4.056837288;11.8754511;17.72444555;0.188207919;0.132696551;9.93353964;0.007004008;"Brackish"
"ID241";"FR";"Non-upwelling";248.2332269;6.116298483;14.0269653;8.99143926;0.295684679;0.228211539;7.942921174;0.004758719;"Brackish"
"ID241";"FR";"Non-upwelling";243.4187374;3.096045557;19.63169893;6.029521558;0.097578739;0.147240038;6.535680042;0.134526927;"Brackish"
"ID241";"FR";"Non-upwelling";235.5627683;12.4621403;19.32552789;22.23232216;8.723834225;1.951143634;5.735127352;0.003794388;"Brackish"
"ID241";"FR";"Non-upwelling";280.096558;6.766247854;15.143249;16.79027508;0.192035049;0.630121909;6.517054785;0.000845297;"Brackish"
"ID241";"FR";"Non-upwelling";249.8859519;3.299903511;10.39233153;23.19719593;0.056389164;0.573534952;6.059012932;0.003989093;"Brackish"
"ID241";"FR";"Non-upwelling";248.7878478;10.51309343;15.6750766;23.65865729;0.445554488;18.62733929;5.168404939;0.00314504;"Brackish"
"ID241";"FR";"Non-upwelling";250.7745442;4.497080274;17.67002847;16.70461527;0.235311313;0.441910592;4.725633965;0.024184646;"Brackish"
"ID241";"FR";"Non-upwelling";239.2097511;4.179984565;16.31878996;26.80762003;0.436229374;0.941124496;4.648535269;0.004906395;"Brackish"
"ID241";"FR";"Non-upwelling";269.1362233;7.64820023;16.5504461;17.42524603;0.069476888;0.682619142;7.176434675;0.002972209;"Brackish"
"ID262";"FR";"Non-upwelling";462.1055466;12.69668398;12.73317271;13.00136997;0.187188114;4.288855645;3.876161546;0.011958289;"Brackish"
"ID262";"FR";"Non-upwelling";392.6906579;6.824420786;19.84093297;19.85488156;0.256874868;5.636382089;2.598492668;0.00637413;"Non-upwelling"
